Request_ID,Department,Request_Type,Priority,Channel,First_Response_Time,Number_of_Interactions,Escalated,Resolution_Time,Satisfaction_Score,Status
ADM08915,Registrar,Course Registration,Medium,Portal,4.92,6,0,29.73,4,Resolved
ADM08916,Admissions,Course Registration,High,Portal,0.67,3,0,18.29,3,Resolved
ADM08917,Admissions,Portal Access,Low,Portal,6.72,6,0,18.39,5,Resolved
ADM08918,Student Affairs,Password Reset,Low,Walk-in,18.15,5,0,31.34,4,Resolved
ADM08919,Admissions,Portal Access,Low,Email,9.85,4,0,15.22,3,Resolved
ADM08920,IT,Application Issue,Critical,Portal,1.0,6,0,26.41,4,Resolved
ADM08921,Admissions,Portal Access,High,Email,3.93,5,0,12.2,4,Resolved
ADM08922,Registrar,Fee Statement,Medium,Portal,5.56,4,0,35.74,4,Resolved
ADM08923,IT,Accommodation Request,Low,Email,8.51,4,0,34.61,4,Resolved
ADM08924,Student Affairs,Application Issue,Critical,Email,1.19,5,0,25.22,4,Resolved
ADM08925,Registrar,Transcript Request,Medium,Portal,8.41,2,0,31.18,4,Resolved
ADM08926,IT,Graduation Clearance,Medium,Email,6.8,4,0,38.02,4,Resolved
ADM08927,IT,Student ID Issue,Medium,Portal,5.36,3,0,15.27,5,Resolved
ADM08928,Registrar,Student ID Issue,High,Portal,1.07,6,0,18.97,5,Resolved
ADM08929,Registrar,Password Reset,Low,Portal,8.97,4,1,23.92,4,Resolved
ADM08930,Academic Affairs,Fee Statement,High,Email,4.76,6,0,34.08,3,Resolved
ADM08931,Finance,Course Registration,Medium,Email,8.17,3,1,34.0,4,Resolved
ADM08932,Finance,Fee Statement,Low,Phone,5.75,4,1,31.92,3,Resolved
ADM08933,Registrar,Accommodation Request,Medium,Phone,2.04,5,0,32.9,3,Resolved
ADM08934,IT,Application Issue,High,Portal,1.29,4,0,33.1,4,Resolved
ADM08935,IT,Password Reset,Medium,Helpdesk,9.55,3,0,11.46,5,Resolved
ADM08936,IT,Fee Statement,Low,Helpdesk,15.6,4,0,45.98,4,Resolved
ADM08937,Registrar,Payment Issue,Medium,Email,8.71,2,0,41.97,4,Resolved
ADM08938,Student Affairs,Course Registration,High,Email,2.59,4,0,18.38,3,Resolved
ADM08939,Finance,Fee Statement,High,Helpdesk,4.22,9,0,34.77,2,Resolved
ADM08940,Finance,Password Reset,Medium,Email,2.27,5,0,17.6,4,Resolved
ADM08941,Admissions,Payment Issue,Low,Portal,12.54,5,0,46.26,2,Resolved
ADM08942,Finance,Transcript Request,Medium,Helpdesk,5.02,3,0,24.97,3,Pending
ADM08943,Student Affairs,Application Issue,Medium,Phone,9.85,3,0,32.9,4,Resolved
ADM08944,Academic Affairs,Application Issue,High,Email,1.85,2,1,35.48,4,Resolved
ADM08945,Finance,Transcript Request,Medium,Phone,5.34,5,0,29.06,3,Resolved
ADM08946,Student Affairs,Exam or Assessment Issue,Medium,Portal,8.07,2,1,42.32,2,Resolved
ADM08947,Library,Portal Access,Medium,Helpdesk,9.05,5,0,21.46,5,Resolved
ADM08948,Academic Affairs,Student ID Issue,Medium,Email,9.03,3,0,18.6,5,Resolved
ADM08949,Finance,Payment Issue,Medium,Portal,5.16,5,1,51.44,3,Escalated
ADM08950,IT,Course Registration,Medium,Phone,9.59,6,0,30.87,4,Pending
ADM08951,Finance,Fee Statement,High,Email,3.44,3,1,36.01,2,Escalated
ADM08952,Student Affairs,Accommodation Request,Medium,Email,8.81,1,0,33.87,4,Resolved
ADM08953,Registrar,Student ID Issue,Medium,Email,9.41,3,0,21.9,4,Resolved
ADM08954,IT,Password Reset,Low,Portal,8.67,6,0,22.41,5,Resolved
ADM08955,Finance,Portal Access,High,Helpdesk,2.75,4,0,15.88,5,Pending
ADM08956,Finance,Course Registration,Low,Email,15.76,3,0,29.4,4,Resolved
ADM08957,IT,Accommodation Request,Medium,Email,8.42,8,0,44.3,2,Resolved
ADM08958,Student Affairs,Accommodation Request,Medium,Phone,5.21,1,0,25.31,4,Pending
ADM08959,IT,Course Registration,Medium,Email,3.68,2,0,17.58,5,Resolved
ADM08960,Student Affairs,Portal Access,High,Portal,3.84,4,0,13.04,5,Resolved
ADM08961,Finance,Password Reset,High,Portal,3.17,3,0,10.01,4,Resolved
ADM08962,Admissions,Transcript Request,Critical,Portal,1.82,3,0,22.37,5,Resolved
ADM08963,Admissions,Student ID Issue,Medium,Email,7.24,4,0,17.98,5,Resolved
ADM08964,Registrar,Library Issue,Medium,Email,2.13,6,0,18.2,3,Resolved
ADM08965,IT,Library Issue,Medium,Phone,9.73,1,0,17.05,5,Resolved
ADM08966,IT,Portal Access,Medium,Email,6.74,2,0,9.64,3,Resolved
ADM08967,IT,Accommodation Request,Low,Walk-in,15.92,6,0,50.12,2,Resolved
ADM08968,Library,Fee Statement,High,Walk-in,4.59,2,0,28.0,4,Resolved
ADM08969,IT,Transcript Request,Medium,Email,7.31,5,0,25.61,2,Resolved
ADM08970,Registrar,Transcript Request,Medium,Helpdesk,5.83,5,0,24.95,3,Resolved
ADM08971,Registrar,Portal Access,Medium,Email,2.86,2,1,18.58,4,Resolved
ADM08972,IT,Password Reset,Medium,Walk-in,9.7,7,0,21.33,5,Resolved
ADM08973,Finance,Portal Access,Medium,Portal,2.63,2,0,9.36,5,Resolved
ADM08974,Registrar,Exam or Assessment Issue,Medium,Email,3.36,1,1,40.25,3,Resolved
ADM08975,Admissions,Fee Statement,High,Helpdesk,4.19,7,0,29.55,4,Resolved
ADM08976,IT,Application Issue,High,Helpdesk,2.71,6,0,35.65,2,Resolved
ADM08977,Finance,Library Issue,Medium,Portal,3.43,3,0,11.17,5,Resolved
ADM08978,IT,Portal Access,Medium,Portal,4.29,3,0,12.26,3,Resolved
ADM08979,IT,Transcript Request,Medium,Helpdesk,9.95,4,0,30.47,2,Resolved
ADM08980,Finance,Password Reset,High,Portal,3.13,4,1,25.37,2,Resolved
ADM08981,Library,Library Issue,High,Email,2.31,3,0,13.07,4,Resolved
ADM08982,IT,Payment Issue,Medium,Portal,9.01,3,0,42.73,2,Resolved
ADM08983,IT,Graduation Clearance,High,Walk-in,2.66,6,0,44.41,4,Resolved
ADM08984,IT,Course Registration,Low,Helpdesk,10.16,4,0,30.07,2,Resolved
ADM08985,Registrar,Transcript Request,High,Helpdesk,1.24,5,1,32.04,4,Resolved
ADM08986,IT,Payment Issue,Medium,Email,7.96,5,0,49.2,2,Resolved
ADM08987,Finance,Password Reset,Medium,Phone,6.77,6,0,16.04,4,Resolved
ADM08988,Academic Affairs,Transcript Request,High,Email,0.92,1,0,14.4,3,Resolved
ADM08989,Student Affairs,Portal Access,Medium,Phone,6.73,3,1,28.33,4,Escalated
ADM08990,IT,Transcript Request,Critical,Portal,0.49,4,1,29.25,2,Escalated
ADM08991,Finance,Graduation Clearance,Low,Email,23.63,5,0,57.6,1,Resolved
ADM08992,Registrar,Password Reset,Medium,Phone,4.08,4,0,14.48,5,Pending
ADM08993,Finance,Transcript Request,High,Email,3.63,4,0,27.57,3,Resolved
ADM08994,Admissions,Fee Statement,Low,Portal,17.12,7,0,42.27,2,Resolved
ADM08995,Finance,Accommodation Request,Low,Portal,17.83,5,0,52.41,1,Resolved
ADM08996,Admissions,Payment Issue,Low,Walk-in,12.6,2,0,43.3,2,Resolved
ADM08997,Registrar,Application Issue,Critical,Portal,0.33,5,1,33.39,2,Resolved
ADM08998,Academic Affairs,Accommodation Request,High,Email,4.91,9,0,42.05,2,Pending
ADM08999,Registrar,Password Reset,Medium,Email,3.53,6,1,22.62,4,Escalated
ADM09000,Academic Affairs,Library Issue,Low,Phone,19.39,3,0,32.72,2,Resolved
ADM09001,Academic Affairs,Exam or Assessment Issue,Low,Email,6.75,4,0,36.9,4,Resolved
ADM09002,Admissions,Fee Statement,Medium,Walk-in,4.25,7,0,32.63,4,Pending
ADM09003,IT,Exam or Assessment Issue,Critical,Helpdesk,1.21,4,1,36.98,4,Escalated
ADM09004,Admissions,Exam or Assessment Issue,High,Portal,2.36,3,1,39.62,2,Resolved
ADM09005,IT,Payment Issue,Medium,Phone,9.67,3,0,42.04,3,Resolved
ADM09006,Finance,Password Reset,Medium,Portal,8.78,3,0,16.8,4,Pending
ADM09007,Finance,Payment Issue,Critical,Portal,1.86,4,1,51.71,2,Escalated
ADM09008,IT,Transcript Request,Medium,Email,7.13,4,0,29.72,4,Resolved
ADM09009,Admissions,Student ID Issue,Critical,Portal,0.59,3,0,8.2,5,Resolved
ADM09010,IT,Portal Access,Low,Helpdesk,14.37,3,1,36.58,2,Resolved
ADM09011,Finance,Accommodation Request,High,Helpdesk,3.94,5,0,29.34,4,Resolved
ADM09012,Finance,Transcript Request,Medium,Helpdesk,2.52,4,1,29.32,4,Resolved
ADM09013,Registrar,Course Registration,High,Helpdesk,4.38,5,0,23.43,5,Resolved
ADM09014,Registrar,Library Issue,Medium,Email,7.05,2,0,18.67,4,Resolved
ADM09015,Finance,Course Registration,Low,Email,18.47,4,0,37.02,2,Resolved
ADM09016,Registrar,Course Registration,Low,Portal,17.89,3,0,39.02,2,Resolved
ADM09017,Registrar,Fee Statement,High,Phone,4.31,5,0,29.13,3,Resolved
ADM09018,Student Affairs,Application Issue,Medium,Portal,2.7,1,1,34.35,4,Resolved
ADM09019,Registrar,Graduation Clearance,Critical,Helpdesk,0.88,4,0,31.57,3,Resolved
ADM09020,IT,Accommodation Request,High,Phone,2.76,5,0,36.37,2,Resolved
ADM09021,Finance,Exam or Assessment Issue,Medium,Phone,6.37,5,0,31.68,4,Resolved
ADM09022,Student Affairs,Student ID Issue,High,Email,4.74,2,0,5.75,5,Resolved
ADM09023,Admissions,Transcript Request,High,Email,0.69,5,0,23.07,4,Pending
ADM09024,Finance,Graduation Clearance,Medium,Portal,8.93,2,0,41.58,2,Resolved
ADM09025,Admissions,Graduation Clearance,Low,Helpdesk,15.04,4,0,53.49,1,Resolved
ADM09026,Finance,Course Registration,High,Portal,3.0,1,0,15.09,4,Resolved
ADM09027,IT,Course Registration,High,Phone,1.94,5,0,24.46,4,Resolved
ADM09028,Registrar,Library Issue,High,Helpdesk,3.4,3,0,15.26,5,Resolved
ADM09029,Academic Affairs,Student ID Issue,High,Email,3.41,3,0,17.15,4,Resolved
ADM09030,Admissions,Student ID Issue,Medium,Email,3.51,2,0,12.77,5,Pending
ADM09031,Finance,Student ID Issue,High,Portal,3.55,6,0,22.16,3,Resolved
ADM09032,IT,Transcript Request,Low,Portal,9.33,5,0,35.8,4,Resolved
ADM09033,Finance,Accommodation Request,Medium,Helpdesk,7.51,9,1,54.52,3,Resolved
ADM09034,Student Affairs,Accommodation Request,Low,Email,16.24,7,0,59.28,3,Resolved
ADM09035,Admissions,Transcript Request,Low,Portal,18.32,3,0,41.34,2,Resolved
ADM09036,IT,Fee Statement,Medium,Portal,2.16,5,0,26.07,3,Resolved
ADM09037,Registrar,Transcript Request,Low,Portal,6.51,1,0,20.77,5,Resolved
ADM09038,Student Affairs,Portal Access,Low,Email,20.8,5,0,33.07,2,Resolved
ADM09039,Library,Password Reset,Medium,Phone,5.05,2,0,9.07,3,Resolved
ADM09040,Registrar,Graduation Clearance,High,Portal,4.27,6,0,41.65,2,Resolved
ADM09041,Registrar,Portal Access,Medium,Phone,2.5,7,0,16.1,3,Resolved
ADM09042,Finance,Fee Statement,Medium,Portal,8.15,3,0,29.36,2,Resolved
ADM09043,Academic Affairs,Graduation Clearance,High,Portal,0.88,3,1,43.35,2,Resolved
ADM09044,Finance,Fee Statement,Medium,Helpdesk,5.75,5,0,33.19,3,Resolved
ADM09045,Admissions,Graduation Clearance,Medium,Email,9.5,7,0,47.31,3,Resolved
ADM09046,Registrar,Transcript Request,Critical,Email,0.34,4,0,23.31,3,Resolved
ADM09047,Finance,Transcript Request,Low,Portal,11.01,7,0,32.83,4,Resolved
ADM09048,IT,Exam or Assessment Issue,Medium,Phone,6.15,3,0,35.08,2,Resolved
ADM09049,Academic Affairs,Graduation Clearance,Medium,Portal,9.2,2,1,48.39,1,Escalated
ADM09050,Admissions,Application Issue,High,Portal,2.0,5,1,40.02,2,Resolved
ADM09051,Student Affairs,Exam or Assessment Issue,High,Email,4.13,4,1,38.65,2,Escalated
ADM09052,Admissions,Exam or Assessment Issue,Low,Email,18.36,4,0,41.6,4,Resolved
ADM09053,Registrar,Library Issue,High,Email,1.88,4,0,15.58,4,Resolved
ADM09054,Finance,Portal Access,High,Helpdesk,2.03,4,0,6.12,4,Pending
ADM09055,IT,Accommodation Request,Medium,Walk-in,3.53,8,0,39.53,3,Resolved
ADM09056,Academic Affairs,Exam or Assessment Issue,Low,Email,17.86,4,0,52.3,2,Resolved
ADM09057,Student Affairs,Application Issue,High,Email,3.03,2,0,31.94,3,Resolved
ADM09058,Finance,Student ID Issue,Medium,Email,3.24,4,1,23.31,4,Resolved
ADM09059,Finance,Payment Issue,Low,Email,16.4,4,0,51.83,3,Resolved
ADM09060,Registrar,Accommodation Request,Medium,Walk-in,5.99,2,0,36.52,3,Pending
ADM09061,Academic Affairs,Graduation Clearance,Low,Portal,5.85,3,0,41.63,2,Resolved
ADM09062,Student Affairs,Student ID Issue,Medium,Email,9.63,4,0,21.39,3,Resolved
ADM09063,Library,Exam or Assessment Issue,Medium,Portal,8.68,1,0,32.15,3,Resolved
ADM09064,Finance,Application Issue,Medium,Email,2.57,4,0,28.4,2,Resolved
ADM09065,Admissions,Course Registration,High,Portal,4.69,1,0,18.02,3,Resolved
ADM09066,Admissions,Application Issue,Medium,Phone,9.33,3,0,33.16,3,Resolved
ADM09067,Finance,Application Issue,Medium,Portal,2.34,5,0,31.0,3,Pending
ADM09068,Admissions,Application Issue,Critical,Email,0.56,4,0,21.66,5,Resolved
ADM09069,Registrar,Transcript Request,High,Portal,3.66,2,0,18.82,3,Resolved
ADM09070,Registrar,Portal Access,Medium,Walk-in,9.48,4,1,29.23,3,Resolved
ADM09071,Student Affairs,Application Issue,Medium,Email,8.58,2,1,47.3,4,Resolved
ADM09072,Library,Transcript Request,Medium,Email,4.26,8,0,32.22,4,Resolved
ADM09073,Admissions,Graduation Clearance,High,Portal,0.65,5,0,36.66,4,Resolved
ADM09074,Admissions,Student ID Issue,Low,Portal,13.46,4,0,28.4,2,Pending
ADM09075,Finance,Library Issue,Medium,Email,2.74,4,0,17.71,3,Pending
ADM09076,Library,Portal Access,High,Email,1.6,3,0,8.36,4,Resolved
ADM09077,Library,Exam or Assessment Issue,Medium,Email,7.12,1,0,32.19,3,Resolved
ADM09078,Library,Student ID Issue,High,Portal,2.73,3,0,15.31,4,Resolved
ADM09079,IT,Graduation Clearance,High,Email,2.2,3,0,34.6,2,Resolved
ADM09080,Registrar,Exam or Assessment Issue,Medium,Phone,9.44,4,0,40.6,3,Resolved
ADM09081,Finance,Fee Statement,Medium,Portal,3.54,3,0,32.14,2,Resolved
ADM09082,Admissions,Accommodation Request,Medium,Portal,5.9,4,0,35.43,2,Resolved
ADM09083,Finance,Exam or Assessment Issue,High,Portal,3.08,3,0,28.75,2,Resolved
ADM09084,Library,Exam or Assessment Issue,High,Phone,1.95,4,0,31.02,2,Resolved
ADM09085,Finance,Payment Issue,High,Helpdesk,3.67,1,0,39.8,4,Resolved
ADM09086,Registrar,Fee Statement,Low,Walk-in,21.35,4,0,44.1,2,Pending
ADM09087,Finance,Password Reset,High,Portal,2.94,4,0,10.38,4,Resolved
ADM09088,Academic Affairs,Graduation Clearance,Medium,Walk-in,8.25,8,0,47.98,4,Resolved
ADM09089,Finance,Library Issue,Medium,Portal,2.49,3,0,16.16,5,Resolved
ADM09090,IT,Password Reset,Medium,Portal,3.23,2,1,18.01,4,Resolved
ADM09091,Admissions,Course Registration,High,Email,2.58,2,0,21.2,4,Resolved
ADM09092,Registrar,Course Registration,High,Portal,4.64,4,1,34.55,2,Resolved
ADM09093,Admissions,Application Issue,Medium,Email,6.25,2,0,29.46,2,Resolved
ADM09094,IT,Library Issue,High,Email,2.45,4,0,13.62,4,Resolved
ADM09095,Admissions,Student ID Issue,Low,Email,16.0,5,1,38.68,3,Resolved
ADM09096,Student Affairs,Exam or Assessment Issue,Medium,Helpdesk,3.0,5,0,33.54,2,Resolved
ADM09097,Finance,Fee Statement,Medium,Email,7.23,4,1,41.32,2,Escalated
ADM09098,Registrar,Library Issue,Critical,Portal,0.37,3,0,12.59,4,Resolved
ADM09099,Academic Affairs,Fee Statement,Low,Helpdesk,15.54,6,0,44.15,3,Resolved
ADM09100,Finance,Payment Issue,Medium,Phone,7.72,4,0,44.45,2,Resolved
ADM09101,IT,Student ID Issue,High,Portal,2.35,5,0,9.67,4,Resolved
ADM09102,Library,Password Reset,High,Phone,4.6,3,0,15.75,4,Resolved
ADM09103,Finance,Fee Statement,High,Portal,1.18,4,0,23.4,3,Resolved
ADM09104,IT,Payment Issue,Medium,Email,3.37,3,0,37.75,4,Resolved
ADM09105,Registrar,Library Issue,High,Walk-in,2.83,2,0,15.38,4,Resolved
ADM09106,Finance,Payment Issue,Medium,Email,9.45,6,0,52.15,1,Resolved
ADM09107,Registrar,Accommodation Request,Medium,Walk-in,5.13,3,0,34.64,2,Resolved
ADM09108,Student Affairs,Payment Issue,Medium,Email,9.41,3,0,38.47,2,Resolved
ADM09109,Finance,Payment Issue,High,Phone,3.62,5,1,54.18,2,Resolved
ADM09110,IT,Application Issue,Medium,Portal,8.26,4,0,36.23,2,Resolved
ADM09111,Academic Affairs,Course Registration,Medium,Helpdesk,9.5,1,0,28.53,3,Resolved
ADM09112,Admissions,Password Reset,Medium,Portal,6.58,5,0,16.68,3,Resolved
ADM09113,Admissions,Accommodation Request,Medium,Helpdesk,7.13,7,0,41.99,4,Resolved
ADM09114,Admissions,Graduation Clearance,Medium,Portal,6.63,1,0,39.21,4,Resolved
ADM09115,Finance,Accommodation Request,Medium,Phone,8.28,2,0,37.66,3,Resolved
ADM09116,Admissions,Course Registration,High,Phone,1.73,4,0,18.43,4,Pending
ADM09117,IT,Portal Access,Medium,Email,8.3,5,1,24.89,2,Resolved
ADM09118,Academic Affairs,Fee Statement,High,Phone,3.71,2,0,27.52,3,Resolved
ADM09119,Academic Affairs,Payment Issue,High,Email,3.21,9,0,45.9,2,Resolved
ADM09120,Student Affairs,Library Issue,High,Portal,0.67,3,1,26.35,2,Resolved
ADM09121,Student Affairs,Payment Issue,Medium,Walk-in,8.2,6,0,47.04,4,Resolved
ADM09122,Admissions,Library Issue,High,Helpdesk,1.1,6,0,20.69,5,Resolved
ADM09123,IT,Payment Issue,Low,Portal,23.24,5,0,58.19,1,Pending
ADM09124,Student Affairs,Accommodation Request,Medium,Portal,2.65,3,0,34.96,3,Resolved
ADM09125,Finance,Portal Access,High,Portal,3.74,2,0,16.55,3,Resolved
ADM09126,Academic Affairs,Course Registration,Critical,Walk-in,0.85,3,0,18.17,4,Pending
ADM09127,Admissions,Student ID Issue,Low,Helpdesk,18.71,3,1,37.79,2,Resolved
ADM09128,IT,Transcript Request,Medium,Phone,6.15,3,1,34.3,2,Escalated
ADM09129,IT,Password Reset,High,Portal,3.33,4,1,20.6,3,Escalated
ADM09130,Academic Affairs,Student ID Issue,High,Email,0.84,3,1,19.3,5,Escalated
ADM09131,Finance,Password Reset,Low,Email,23.33,4,0,28.6,4,Resolved
ADM09132,Library,Fee Statement,Medium,Helpdesk,2.03,4,0,26.65,4,Resolved
ADM09133,Admissions,Course Registration,Low,Helpdesk,22.82,6,0,45.02,2,Resolved
ADM09134,Finance,Library Issue,High,Phone,3.06,5,0,17.1,3,Resolved
ADM09135,Library,Student ID Issue,Medium,Helpdesk,4.07,2,0,10.52,5,Resolved
ADM09136,IT,Exam or Assessment Issue,High,Portal,3.37,4,0,30.98,2,Resolved
ADM09137,IT,Exam or Assessment Issue,High,Phone,3.53,6,0,33.32,3,Resolved
ADM09138,Finance,Student ID Issue,Critical,Portal,1.51,5,1,19.15,3,Resolved
ADM09139,Admissions,Password Reset,High,Portal,0.57,4,1,20.83,5,Resolved
ADM09140,IT,Student ID Issue,Medium,Phone,9.86,5,1,30.01,2,Resolved
ADM09141,Admissions,Library Issue,Low,Portal,16.36,7,0,36.62,2,Resolved
ADM09142,Registrar,Course Registration,Medium,Phone,5.02,2,0,21.99,4,Resolved
ADM09143,Academic Affairs,Fee Statement,Medium,Phone,6.57,2,0,23.16,3,Resolved
ADM09144,Admissions,Transcript Request,Low,Walk-in,7.57,5,0,36.86,3,Resolved
ADM09145,Library,Course Registration,Medium,Phone,3.98,2,0,12.91,5,Resolved
ADM09146,Admissions,Application Issue,High,Portal,0.89,1,0,22.76,4,Pending
ADM09147,Finance,Fee Statement,High,Portal,4.46,5,0,36.09,2,Resolved
ADM09148,Admissions,Student ID Issue,Medium,Email,4.01,2,0,10.62,4,Resolved
ADM09149,Admissions,Library Issue,Medium,Email,7.92,3,0,25.42,4,Resolved
ADM09150,Admissions,Portal Access,Medium,Portal,4.19,4,1,26.02,4,Escalated
ADM09151,Admissions,Student ID Issue,High,Email,1.16,3,0,11.61,4,Resolved
ADM09152,Admissions,Accommodation Request,Medium,Portal,2.87,3,0,30.22,4,Pending
ADM09153,Registrar,Accommodation Request,Critical,Portal,1.75,3,0,33.24,3,Resolved
ADM09154,Admissions,Exam or Assessment Issue,High,Email,1.04,3,0,29.48,3,Resolved
ADM09155,Registrar,Portal Access,Critical,Portal,0.36,3,0,7.84,4,Resolved
ADM09156,Registrar,Transcript Request,High,Email,0.54,6,0,22.39,4,Resolved
ADM09157,Academic Affairs,Accommodation Request,High,Email,2.15,2,1,33.76,2,Resolved
ADM09158,IT,Transcript Request,High,Email,4.74,4,1,39.74,3,Escalated
ADM09159,IT,Fee Statement,Medium,Email,9.27,4,0,29.94,4,Resolved
ADM09160,Admissions,Portal Access,Medium,Portal,2.92,1,1,17.34,4,Escalated
ADM09161,Student Affairs,Transcript Request,High,Portal,0.56,3,0,17.91,3,Pending
ADM09162,IT,Application Issue,Low,Portal,19.02,7,0,46.77,4,Resolved
ADM09163,Library,Transcript Request,Medium,Email,4.45,4,0,23.55,4,Resolved
ADM09164,Finance,Graduation Clearance,High,Email,4.26,2,1,50.14,2,Resolved
ADM09165,Academic Affairs,Payment Issue,High,Phone,1.47,6,0,36.28,2,Pending
ADM09166,Student Affairs,Exam or Assessment Issue,Low,Portal,13.84,3,0,41.21,4,Resolved
ADM09167,Student Affairs,Exam or Assessment Issue,Medium,Phone,2.26,4,0,33.68,4,Resolved
ADM09168,Registrar,Fee Statement,Medium,Portal,9.16,2,0,36.95,2,Resolved
ADM09169,Finance,Application Issue,Medium,Helpdesk,3.42,5,0,27.41,3,Resolved
ADM09170,Finance,Portal Access,High,Portal,1.83,2,0,6.67,5,Resolved
ADM09171,Finance,Password Reset,High,Phone,2.66,4,0,4.94,4,Resolved
ADM09172,Student Affairs,Student ID Issue,Critical,Email,0.69,6,0,13.49,4,Pending
ADM09173,Registrar,Library Issue,Low,Portal,4.8,1,0,15.64,4,Pending
ADM09174,Registrar,Accommodation Request,Medium,Portal,2.23,4,0,31.73,3,Resolved
ADM09175,Finance,Payment Issue,High,Email,4.8,6,0,49.02,2,Resolved
ADM09176,Registrar,Payment Issue,Medium,Email,4.6,7,1,58.05,3,Resolved
ADM09177,Finance,Password Reset,Medium,Helpdesk,4.68,4,0,11.45,5,Resolved
ADM09178,Library,Graduation Clearance,Critical,Helpdesk,1.86,2,1,39.08,2,Escalated
ADM09179,IT,Student ID Issue,High,Phone,4.26,4,0,17.01,3,Resolved
ADM09180,Registrar,Student ID Issue,Medium,Helpdesk,7.5,5,0,20.57,4,Resolved
ADM09181,Admissions,Exam or Assessment Issue,Medium,Email,7.27,4,0,37.82,4,Resolved
ADM09182,Admissions,Accommodation Request,Low,Phone,20.02,4,1,59.77,3,Resolved
ADM09183,Registrar,Exam or Assessment Issue,Critical,Email,0.5,3,0,28.36,4,Resolved
ADM09184,IT,Transcript Request,High,Portal,3.49,5,0,26.0,4,Resolved
ADM09185,IT,Exam or Assessment Issue,Low,Walk-in,5.97,5,0,37.69,4,Resolved
ADM09186,IT,Portal Access,Low,Email,6.53,2,0,18.72,4,Resolved
ADM09187,IT,Student ID Issue,High,Phone,1.59,2,0,8.36,4,Resolved
ADM09188,Registrar,Student ID Issue,Low,Portal,18.2,2,1,38.04,3,Resolved
ADM09189,Academic Affairs,Library Issue,High,Portal,4.52,1,0,9.61,3,Resolved
ADM09190,Student Affairs,Application Issue,Critical,Helpdesk,1.44,4,0,30.25,3,Resolved
ADM09191,Student Affairs,Application Issue,High,Helpdesk,2.37,9,0,34.39,4,Resolved
ADM09192,Registrar,Library Issue,High,Email,2.81,2,0,17.96,5,Pending
ADM09193,Academic Affairs,Course Registration,Medium,Phone,7.7,6,0,27.71,2,Resolved
ADM09194,Library,Portal Access,Low,Portal,16.27,1,0,24.49,4,Resolved
ADM09195,Student Affairs,Student ID Issue,High,Email,2.88,4,0,15.01,5,Resolved
ADM09196,Registrar,Accommodation Request,Medium,Helpdesk,3.89,3,0,26.9,2,Resolved
ADM09197,Library,Graduation Clearance,Medium,Email,6.94,7,0,43.41,3,Resolved
ADM09198,Academic Affairs,Portal Access,Medium,Email,2.15,4,0,11.96,4,Resolved
ADM09199,IT,Password Reset,Medium,Email,6.48,4,0,12.81,5,Resolved
ADM09200,IT,Payment Issue,Medium,Portal,8.57,2,0,45.68,2,Resolved
ADM09201,Academic Affairs,Graduation Clearance,High,Email,1.31,4,0,40.72,3,Resolved
ADM09202,Admissions,Student ID Issue,Medium,Phone,2.91,1,0,9.35,4,Resolved
ADM09203,IT,Course Registration,Medium,Portal,9.76,5,1,39.7,3,Resolved
